TEAM_NAME,VS_PLAYER_NAME,GP_ON,GP_OFF,GP_DIFF,W_ON,W_OFF,W_DIFF,L_ON,L_OFF,L_DIFF,W_PCT_ON,W_PCT_OFF,W_PCT_DIFF,MIN_ON,MIN_OFF,MIN_DIFF,PCT_FGA_2PT_ON,PCT_FGA_2PT_OFF,PCT_FGA_2PT_DIFF,PCT_FGA_3PT_ON,PCT_FGA_3PT_OFF,PCT_FGA_3PT_DIFF,PCT_PTS_2PT_ON,PCT_PTS_2PT_OFF,PCT_PTS_2PT_DIFF,PCT_PTS_2PT_MR_ON,PCT_PTS_2PT_MR_OFF,PCT_PTS_2PT_MR_DIFF,PCT_PTS_3PT_ON,PCT_PTS_3PT_OFF,PCT_PTS_3PT_DIFF,PCT_PTS_FB_ON,PCT_PTS_FB_OFF,PCT_PTS_FB_DIFF,PCT_PTS_FT_ON,PCT_PTS_FT_OFF,PCT_PTS_FT_DIFF,PCT_PTS_OFF_TOV_ON,PCT_PTS_OFF_TOV_OFF,PCT_PTS_OFF_TOV_DIFF,PCT_PTS_PAINT_ON,PCT_PTS_PAINT_OFF,PCT_PTS_PAINT_DIFF,PCT_AST_2PM_ON,PCT_AST_2PM_OFF,PCT_AST_2PM_DIFF,PCT_UAST_2PM_ON,PCT_UAST_2PM_OFF,PCT_UAST_2PM_DIFF,PCT_AST_3PM_ON,PCT_AST_3PM_OFF,PCT_AST_3PM_DIFF,PCT_UAST_3PM_ON,PCT_UAST_3PM_OFF,PCT_UAST_3PM_DIFF,PCT_AST_FGM_ON,PCT_AST_FGM_OFF,PCT_AST_FGM_DIFF,PCT_UAST_FGM_ON,PCT_UAST_FGM_OFF,PCT_UAST_FGM_DIFF
San Antonio Spurs,"Gay, Rudy",34.0,42,-8.0,24.0,28,-4.0,10.0,14,-4.0,0.706,0.667,0.039,22.7,29.7,-7.0,0.721,0.7,0.021,0.279,0.3,-0.021,0.592,0.574,0.018,0.157,0.176,-0.019,0.244,0.276,-0.032,0.081,0.101,-0.02,0.164,0.15,0.014,0.157,0.159,-0.002,0.435,0.398,0.037,0.491,0.474,0.017,0.509,0.526,-0.017,0.813,0.9,-0.087,0.187,0.1,0.087,0.56,0.577,-0.017,0.44,0.423,0.017
San Antonio Spurs,"Ginobili, Manu",34.0,42,-8.0,24.0,28,-4.0,10.0,14,-4.0,0.706,0.667,0.039,21.0,31.0,-10.0,0.664,0.732,-0.068,0.336,0.268,0.068,0.53,0.61,-0.08,0.134,0.189,-0.055,0.28,0.254,0.026,0.077,0.104,-0.027,0.19,0.135,0.055,0.151,0.162,-0.011,0.396,0.422,-0.026,0.53,0.456,0.074,0.47,0.544,-0.074,0.815,0.904,-0.089,0.185,0.096,0.089,0.604,0.553,0.051,0.396,0.447,-0.051
San Antonio Spurs,"Green, Danny",32.0,42,-10.0,21.0,28,-7.0,11.0,14,-3.0,0.656,0.667,-0.011,26.7,27.6,-0.9,0.716,0.702,0.014,0.284,0.298,-0.014,0.6,0.567,0.033,0.183,0.159,0.024,0.254,0.27,-0.016,0.084,0.101,-0.017,0.146,0.162,-0.016,0.15,0.164,-0.014,0.417,0.409,0.008,0.517,0.453,0.064,0.483,0.547,-0.064,0.887,0.858,0.029,0.113,0.142,-0.029,0.598,0.551,0.047,0.402,0.449,-0.047
San Antonio Spurs,"Hilliard, Darrun",6.0,42,-36.0,5.0,28,-23.0,1.0,14,-13.0,0.833,0.667,0.166,8.3,46.8,-38.5,0.625,0.71,-0.085,0.375,0.29,0.085,0.435,0.585,-0.15,0.174,0.169,0.005,0.443,0.259,0.184,0.078,0.094,-0.016,0.122,0.156,-0.034,0.096,0.16,-0.064,0.261,0.416,-0.155,0.28,0.485,-0.205,0.72,0.515,0.205,0.941,0.866,0.075,0.059,0.134,-0.075,0.548,0.572,-0.024,0.452,0.428,0.024
San Antonio Spurs,"Lauvergne, Joffrey",24.0,42,-18.0,15.0,28,-13.0,9.0,14,-5.0,0.625,0.667,-0.042,11.0,41.7,-30.7,0.72,0.706,0.014,0.28,0.294,-0.014,0.606,0.577,0.029,0.139,0.173,-0.034,0.243,0.266,-0.023,0.087,0.095,-0.008,0.151,0.156,-0.005,0.183,0.155,0.028,0.467,0.405,0.062,0.497,0.478,0.019,0.503,0.522,-0.019,0.786,0.88,-0.094,0.214,0.12,0.094,0.558,0.573,-0.015,0.442,0.427,0.015
San Antonio Spurs,"Leonard, Kawhi",8.0,42,-34.0,4.0,28,-24.0,4.0,14,-10.0,0.5,0.667,-0.167,22.7,43.7,-21.0,0.665,0.712,-0.047,0.335,0.288,0.047,0.567,0.582,-0.015,0.178,0.168,0.01,0.292,0.261,0.031,0.119,0.091,0.028,0.142,0.157,-0.015,0.217,0.153,0.064,0.389,0.414,-0.025,0.353,0.492,-0.139,0.647,0.508,0.139,0.857,0.871,-0.014,0.143,0.129,0.014,0.482,0.579,-0.097,0.518,0.421,0.097
San Antonio Spurs,"Mills, Patty",42.0,42,0.0,28.0,28,0.0,14.0,14,0.0,0.667,0.667,0.0,24.6,23.4,1.2,0.669,0.75,-0.081,0.331,0.25,0.081,0.54,0.628,-0.088,0.162,0.177,-0.015,0.298,0.225,0.073,0.08,0.109,-0.029,0.162,0.148,0.014,0.154,0.163,-0.009,0.378,0.451,-0.073,0.501,0.461,0.04,0.499,0.539,-0.04,0.822,0.94,-0.118,0.178,0.06,0.118,0.587,0.553,0.034,0.413,0.447,-0.034
San Antonio Spurs,"Murray, Dejounte",42.0,42,0.0,28.0,28,0.0,14.0,14,0.0,0.667,0.667,0.0,17.5,30.5,-13.0,0.752,0.683,0.069,0.248,0.317,-0.069,0.608,0.566,0.042,0.168,0.169,-0.001,0.227,0.284,-0.057,0.11,0.085,0.025,0.164,0.151,0.013,0.172,0.15,0.022,0.44,0.397,0.043,0.479,0.482,-0.003,0.521,0.518,0.003,0.879,0.865,0.014,0.121,0.135,-0.014,0.558,0.578,-0.02,0.442,0.422,0.02
San Antonio Spurs,"Parker, Tony",17.0,42,-25.0,13.0,28,-15.0,4.0,14,-10.0,0.765,0.667,0.098,21.7,39.2,-17.5,0.737,0.701,0.036,0.263,0.299,-0.036,0.599,0.577,0.022,0.195,0.163,0.032,0.269,0.262,0.007,0.095,0.093,0.002,0.132,0.161,-0.029,0.16,0.158,0.002,0.404,0.414,-0.01,0.445,0.489,-0.044,0.555,0.511,0.044,0.971,0.847,0.124,0.029,0.153,-0.124,0.566,0.572,-0.006,0.434,0.428,0.006
San Antonio Spurs,"Paul, Brandon",39.0,42,-3.0,25.0,28,-3.0,14.0,14,0.0,0.641,0.667,-0.026,11.3,37.5,-26.2,0.714,0.706,0.008,0.286,0.294,-0.008,0.608,0.574,0.034,0.144,0.175,-0.031,0.226,0.274,-0.048,0.117,0.087,0.03,0.166,0.153,0.013,0.197,0.148,0.049,0.465,0.398,0.067,0.462,0.486,-0.024,0.538,0.514,0.024,0.882,0.866,0.016,0.118,0.134,-0.016,0.545,0.578,-0.033,0.455,0.422,0.033
San Antonio Spurs,"White, Derrick",10.0,42,-32.0,5.0,28,-23.0,5.0,14,-9.0,0.5,0.667,-0.167,6.4,46.5,-40.1,0.706,0.708,-0.002,0.294,0.292,0.002,0.623,0.58,0.043,0.115,0.17,-0.055,0.197,0.265,-0.068,0.189,0.091,0.098,0.18,0.155,0.025,0.238,0.156,0.082,0.508,0.409,0.099,0.368,0.484,-0.116,0.632,0.516,0.116,0.875,0.869,0.006,0.125,0.131,-0.006,0.457,0.574,-0.117,0.543,0.426,0.117
Oklahoma City Thunder,"Abrines, Alex",37.0,41,-4.0,19.0,22,-3.0,18.0,19,-1.0,0.514,0.537,-0.023,15.7,34.4,-18.7,0.638,0.677,-0.039,0.362,0.323,0.039,0.498,0.576,-0.078,0.138,0.159,-0.021,0.318,0.289,0.029,0.114,0.148,-0.034,0.183,0.136,0.047,0.166,0.178,-0.012,0.36,0.417,-0.057,0.385,0.454,-0.069,0.615,0.546,0.069,0.837,0.814,0.023,0.163,0.186,-0.023,0.52,0.544,-0.024,0.48,0.456,0.024
Oklahoma City Thunder,"Adams, Steven",36.0,41,-5.0,18.0,22,-4.0,18.0,19,-1.0,0.5,0.537,-0.037,32.1,20.3,11.8,0.69,0.63,0.06,0.31,0.37,-0.06,0.58,0.514,0.066,0.162,0.14,0.022,0.288,0.311,-0.023,0.164,0.1,0.064,0.133,0.174,-0.041,0.154,0.204,-0.05,0.418,0.374,0.044,0.467,0.384,0.083,0.533,0.616,-0.083,0.828,0.813,0.015,0.172,0.187,-0.015,0.557,0.507,0.05,0.443,0.493,-0.05
Oklahoma City Thunder,"Anthony, Carmelo",40.0,41,-1.0,21.0,22,-1.0,19.0,19,0.0,0.525,0.537,-0.012,32.8,16.4,16.4,0.687,0.622,0.065,0.313,0.378,-0.065,0.578,0.5,0.078,0.167,0.124,0.043,0.272,0.35,-0.078,0.155,0.102,0.053,0.15,0.15,0.0,0.175,0.174,0.001,0.411,0.376,0.035,0.445,0.412,0.033,0.555,0.588,-0.033,0.848,0.778,0.07,0.152,0.222,-0.07,0.541,0.528,0.013,0.459,0.472,-0.013
Oklahoma City Thunder,"Collison, Nick",8.0,41,-33.0,4.0,22,-18.0,4.0,19,-15.0,0.5,0.537,-0.037,5.5,47.4,-41.9,0.667,0.666,0.001,0.333,0.334,-0.001,0.552,0.553,-0.001,0.152,0.153,-0.001,0.343,0.296,0.047,0.076,0.139,-0.063,0.105,0.151,-0.046,0.276,0.172,0.104,0.4,0.4,0.0,0.552,0.432,0.12,0.448,0.568,-0.12,0.833,0.821,0.012,0.167,0.179,-0.012,0.634,0.535,0.099,0.366,0.465,-0.099
Oklahoma City Thunder,"Felton, Raymond",41.0,41,0.0,22.0,22,0.0,19.0,19,0.0,0.537,0.537,0.0,17.1,31.4,-14.3,0.613,0.694,-0.081,0.387,0.306,0.081,0.518,0.57,-0.052,0.15,0.155,-0.005,0.339,0.277,0.062,0.089,0.162,-0.073,0.143,0.153,-0.01,0.164,0.18,-0.016,0.368,0.416,-0.048,0.36,0.469,-0.109,0.64,0.531,0.109,0.783,0.845,-0.062,0.217,0.155,0.062,0.489,0.561,-0.072,0.511,0.439,0.072
Oklahoma City Thunder,"Ferguson, Terrance",26.0,41,-15.0,14.0,22,-8.0,12.0,19,-7.0,0.538,0.537,0.001,10.3,42.0,-31.7,0.659,0.667,-0.008,0.341,0.333,0.008,0.564,0.551,0.013,0.176,0.15,0.026,0.322,0.294,0.028,0.13,0.139,-0.009,0.114,0.155,-0.041,0.173,0.175,-0.002,0.388,0.402,-0.014,0.399,0.441,-0.042,0.601,0.559,0.042,0.903,0.808,0.095,0.097,0.192,-0.095,0.538,0.537,0.001,0.462,0.463,-0.001
Oklahoma City Thunder,"George, Paul",38.0,41,-3.0,21.0,22,-1.0,17.0,19,-2.0,0.553,0.537,0.016,36.6,14.6,22.0,0.658,0.683,-0.025,0.342,0.317,0.025,0.545,0.571,-0.026,0.15,0.161,-0.011,0.308,0.272,0.036,0.151,0.106,0.045,0.147,0.156,-0.009,0.184,0.152,0.032,0.395,0.41,-0.015,0.465,0.367,0.098,0.535,0.633,-0.098,0.813,0.845,-0.032,0.187,0.155,0.032,0.56,0.482,0.078,0.44,0.518,-0.078
Oklahoma City Thunder,"Grant, Jerami",40.0,41,-1.0,22.0,22,0.0,18.0,19,-1.0,0.55,0.537,0.013,20.7,28.3,-7.6,0.624,0.694,-0.07,0.376,0.306,0.07,0.499,0.591,-0.092,0.124,0.173,-0.049,0.328,0.276,0.052,0.101,0.163,-0.062,0.174,0.133,0.041,0.182,0.169,0.013,0.375,0.417,-0.042,0.397,0.457,-0.06,0.603,0.543,0.06,0.781,0.855,-0.074,0.219,0.145,0.074,0.514,0.552,-0.038,0.486,0.448,0.038
Oklahoma City Thunder,"Hamilton, Daniel",2.0,41,-39.0,2.0,22,-20.0,0.0,19,-19.0,1.0,0.537,0.463,4.3,48.3,-44.0,0.647,0.666,-0.019,0.353,0.334,0.019,0.842,0.552,0.29,0.105,0.153,-0.048,0.158,0.298,-0.14,0.211,0.137,0.074,0.0,0.15,-0.15,0.316,0.174,0.142,0.737,0.398,0.339,0.625,0.434,0.191,0.375,0.566,-0.191,0.0,0.824,-0.824,1.0,0.176,0.824,0.556,0.537,0.019,0.444,0.463,-0.019
Oklahoma City Thunder,"Huestis, Josh",35.0,41,-6.0,21.0,22,-1.0,14.0,19,-5.0,0.6,0.537,0.063,14.4,36.2,-21.8,0.659,0.668,-0.009,0.341,0.332,0.009,0.537,0.559,-0.022,0.146,0.156,-0.01,0.308,0.294,0.014,0.106,0.149,-0.043,0.155,0.148,0.007,0.139,0.187,-0.048,0.391,0.403,-0.012,0.412,0.443,-0.031,0.588,0.557,0.031,0.809,0.826,-0.017,0.191,0.174,0.017,0.522,0.543,-0.021,0.478,0.457,0.021
Oklahoma City Thunder,"Johnson, Dakari",18.0,41,-23.0,11.0,22,-11.0,7.0,19,-12.0,0.611,0.537,0.074,6.7,45.5,-38.8,0.744,0.661,0.083,0.256,0.339,-0.083,0.602,0.55,0.052,0.164,0.152,0.012,0.211,0.303,-0.092,0.121,0.139,-0.018,0.188,0.147,0.041,0.242,0.17,0.072,0.438,0.397,0.041,0.455,0.434,0.021,0.545,0.566,-0.021,0.944,0.816,0.128,0.056,0.184,-0.128,0.547,0.537,0.01,0.453,0.463,-0.01
Oklahoma City Thunder,"Patterson, Patrick",41.0,41,0.0,22.0,22,0.0,19.0,19,0.0,0.537,0.537,0.0,14.2,34.3,-20.1,0.615,0.686,-0.071,0.385,0.314,0.071,0.506,0.57,-0.064,0.152,0.153,-0.001,0.341,0.281,0.06,0.092,0.155,-0.063,0.152,0.149,0.003,0.163,0.178,-0.015,0.354,0.417,-0.063,0.372,0.456,-0.084,0.628,0.544,0.084,0.82,0.823,-0.003,0.18,0.177,0.003,0.51,0.547,-0.037,0.49,0.453,0.037
Oklahoma City Thunder,"Roberson, Andre",34.0,41,-7.0,19.0,22,-3.0,15.0,19,-4.0,0.559,0.537,0.022,26.9,26.2,0.7,0.705,0.632,0.073,0.295,0.368,-0.073,0.606,0.511,0.095,0.165,0.144,0.021,0.254,0.332,-0.078,0.163,0.118,0.045,0.14,0.157,-0.017,0.199,0.154,0.045,0.441,0.367,0.074,0.467,0.405,0.062,0.533,0.595,-0.062,0.826,0.819,0.007,0.174,0.181,-0.007,0.545,0.53,0.015,0.455,0.47,-0.015
Oklahoma City Thunder,"Singler, Kyle",7.0,41,-34.0,3.0,22,-19.0,4.0,19,-15.0,0.429,0.537,-0.108,6.0,47.5,-41.5,0.703,0.665,0.038,0.297,0.335,-0.038,0.596,0.552,0.044,0.255,0.151,0.104,0.255,0.298,-0.043,0.085,0.139,-0.054,0.149,0.15,-0.001,0.138,0.175,-0.037,0.34,0.401,-0.061,0.393,0.436,-0.043,0.607,0.564,0.043,0.625,0.825,-0.2,0.375,0.175,0.2,0.444,0.539,-0.095,0.556,0.461,0.095
Oklahoma City Thunder,"Westbrook, Russell",41.0,41,0.0,22.0,22,0.0,19.0,19,0.0,0.537,0.537,0.0,36.1,12.4,23.7,0.684,0.61,0.074,0.316,0.39,-0.074,0.565,0.512,0.053,0.148,0.171,-0.023,0.284,0.343,-0.059,0.159,0.067,0.092,0.151,0.145,0.006,0.178,0.162,0.016,0.417,0.341,0.076,0.448,0.386,0.062,0.552,0.614,-0.062,0.828,0.804,0.024,0.172,0.196,-0.024,0.544,0.515,0.029,0.456,0.485,-0.029
Toronto Raptors,"Anunoby, OG",39.0,39,0.0,28.0,28,0.0,11.0,11,0.0,0.718,0.718,0.0,21.4,26.8,-5.4,0.634,0.633,0.001,0.366,0.367,-0.001,0.522,0.545,-0.023,0.107,0.099,0.008,0.305,0.296,0.009,0.129,0.12,0.009,0.173,0.159,0.014,0.179,0.168,0.011,0.415,0.446,-0.031,0.469,0.453,0.016,0.531,0.547,-0.016,0.783,0.815,-0.032,0.217,0.185,0.032,0.557,0.549,0.008,0.443,0.451,-0.008
Toronto Raptors,"Brown, Lorenzo",9.0,39,-30.0,6.0,28,-22.0,3.0,11,-8.0,0.667,0.718,-0.051,6.7,46.7,-40.0,0.5,0.637,-0.137,0.5,0.363,0.137,0.519,0.535,-0.016,0.074,0.103,-0.029,0.361,0.299,0.062,0.157,0.124,0.033,0.12,0.167,-0.047,0.25,0.171,0.079,0.444,0.432,0.012,0.536,0.459,0.077,0.464,0.541,-0.077,0.846,0.799,0.047,0.154,0.201,-0.047,0.634,0.551,0.083,0.366,0.449,-0.083
Toronto Raptors,"Caboclo, Bruno",2.0,39,-37.0,2.0,28,-26.0,0.0,11,-11.0,1.0,0.718,0.282,3.3,48.1,-44.8,0.625,0.633,-0.008,0.375,0.367,0.008,0.625,0.534,0.091,0.0,0.103,-0.103,0.188,0.3,-0.112,0.125,0.124,0.001,0.188,0.165,0.023,0.125,0.173,-0.048,0.625,0.431,0.194,0.6,0.46,0.14,0.4,0.54,-0.14,1.0,0.8,0.2,0.0,0.2,-0.2,0.667,0.552,0.115,0.333,0.448,-0.115
Toronto Raptors,"DeRozan, DeMar",39.0,39,0.0,28.0,28,0.0,11.0,11,0.0,0.718,0.718,0.0,34.7,13.6,21.1,0.654,0.578,0.076,0.346,0.422,-0.076,0.538,0.523,0.015,0.125,0.038,0.087,0.288,0.336,-0.048,0.114,0.154,-0.04,0.174,0.141,0.033,0.152,0.233,-0.081,0.414,0.485,-0.071,0.452,0.484,-0.032,0.548,0.516,0.032,0.788,0.831,-0.043,0.212,0.169,0.043,0.541,0.588,-0.047,0.459,0.412,0.047
Toronto Raptors,"Ibaka, Serge",35.0,39,-4.0,24.0,28,-4.0,11.0,11,0.0,0.686,0.718,-0.032,28.4,22.8,5.6,0.657,0.607,0.05,0.343,0.393,-0.05,0.541,0.527,0.014,0.128,0.071,0.057,0.27,0.337,-0.067,0.12,0.13,-0.01,0.19,0.136,0.054,0.157,0.193,-0.036,0.412,0.456,-0.044,0.461,0.459,0.002,0.539,0.541,-0.002,0.785,0.814,-0.029,0.215,0.186,0.029,0.542,0.566,-0.024,0.458,0.434,0.024
Toronto Raptors,"Lowry, Kyle",38.0,39,-1.0,28.0,28,0.0,10.0,11,-1.0,0.737,0.718,0.019,32.8,16.3,16.5,0.644,0.614,0.03,0.356,0.386,-0.03,0.531,0.541,-0.01,0.117,0.071,0.046,0.295,0.31,-0.015,0.119,0.136,-0.017,0.174,0.148,0.026,0.159,0.203,-0.044,0.414,0.47,-0.056,0.485,0.409,0.076,0.515,0.591,-0.076,0.786,0.828,-0.042,0.214,0.172,0.042,0.567,0.525,0.042,0.433,0.475,-0.042
Toronto Raptors,"McKinnie, Alfonzo",9.0,39,-30.0,8.0,28,-20.0,1.0,11,-10.0,0.889,0.718,0.171,3.6,47.4,-43.8,0.63,0.633,-0.003,0.37,0.367,0.003,0.581,0.533,0.048,0.07,0.103,-0.033,0.314,0.3,0.014,0.209,0.123,0.086,0.105,0.167,-0.062,0.221,0.172,0.049,0.512,0.43,0.082,0.48,0.46,0.02,0.52,0.54,-0.02,0.667,0.803,-0.136,0.333,0.197,0.136,0.529,0.553,-0.024,0.471,0.447,0.024
Toronto Raptors,"Miles, CJ",32.0,39,-7.0,22.0,28,-6.0,10.0,11,-1.0,0.688,0.718,-0.03,18.2,33.3,-15.1,0.589,0.654,-0.065,0.411,0.346,0.065,0.5,0.549,-0.049,0.081,0.112,-0.031,0.336,0.284,0.052,0.104,0.133,-0.029,0.164,0.166,-0.002,0.172,0.173,-0.001,0.419,0.437,-0.018,0.466,0.458,0.008,0.534,0.542,-0.008,0.81,0.795,0.015,0.19,0.205,-0.015,0.573,0.545,0.028,0.427,0.455,-0.028
Toronto Raptors,"Miller, Malcolm",2.0,39,-37.0,2.0,28,-26.0,0.0,11,-11.0,1.0,0.718,0.282,3.8,48.1,-44.3,0.722,0.633,0.089,0.278,0.367,-0.089,0.8,0.533,0.267,0.0,0.103,-0.103,0.0,0.301,-0.301,0.267,0.124,0.143,0.2,0.165,0.035,0.267,0.173,0.094,0.8,0.431,0.369,0.333,0.461,-0.128,0.667,0.539,0.128,0.0,0.8,-0.8,0.0,0.2,-0.2,0.333,0.554,-0.221,0.667,0.446,0.221
Toronto Raptors,"Nogueira, Lucas",23.0,39,-16.0,15.0,28,-13.0,8.0,11,-3.0,0.652,0.718,-0.066,11.3,41.6,-30.3,0.569,0.643,-0.074,0.431,0.357,0.074,0.513,0.537,-0.024,0.108,0.102,0.006,0.345,0.294,0.051,0.106,0.127,-0.021,0.142,0.169,-0.027,0.208,0.168,0.04,0.406,0.436,-0.03,0.469,0.459,0.01,0.531,0.541,-0.01,0.797,0.801,-0.004,0.203,0.199,0.004,0.57,0.55,0.02,0.43,0.45,-0.02
Toronto Raptors,"Poeltl, Jakob",39.0,39,0.0,28.0,28,0.0,11.0,11,0.0,0.718,0.718,0.0,17.0,31.2,-14.2,0.619,0.642,-0.023,0.381,0.358,0.023,0.535,0.534,0.001,0.081,0.114,-0.033,0.317,0.291,0.026,0.134,0.12,0.014,0.148,0.175,-0.027,0.191,0.163,0.028,0.453,0.42,0.033,0.448,0.467,-0.019,0.552,0.533,0.019,0.855,0.768,0.087,0.145,0.232,-0.087,0.563,0.547,0.016,0.437,0.453,-0.016
Toronto Raptors,"Powell, Norman",34.0,39,-5.0,23.0,28,-5.0,11.0,11,0.0,0.676,0.718,-0.042,17.9,32.7,-14.8,0.63,0.635,-0.005,0.37,0.365,0.005,0.575,0.517,0.058,0.092,0.107,-0.015,0.281,0.308,-0.027,0.153,0.112,0.041,0.143,0.175,-0.032,0.191,0.165,0.026,0.484,0.409,0.075,0.483,0.45,0.033,0.517,0.55,-0.033,0.846,0.782,0.064,0.154,0.218,-0.064,0.572,0.544,0.028,0.428,0.456,-0.028
Toronto Raptors,"Siakam, Pascal",38.0,39,-1.0,28.0,28,0.0,10.0,11,-1.0,0.737,0.718,0.019,19.7,29.1,-9.4,0.626,0.638,-0.012,0.374,0.362,0.012,0.552,0.524,0.028,0.085,0.113,-0.028,0.315,0.291,0.024,0.141,0.114,0.027,0.134,0.185,-0.051,0.191,0.162,0.029,0.466,0.41,0.056,0.472,0.453,0.019,0.528,0.547,-0.019,0.811,0.792,0.019,0.189,0.208,-0.019,0.565,0.545,0.02,0.435,0.455,-0.02
Toronto Raptors,"Valanciunas, Jonas",35.0,39,-4.0,26.0,28,-2.0,9.0,11,-2.0,0.743,0.718,0.025,20.9,29.5,-8.6,0.661,0.616,0.045,0.339,0.384,-0.045,0.532,0.536,-0.004,0.118,0.092,0.026,0.293,0.305,-0.012,0.109,0.134,-0.025,0.174,0.16,0.014,0.133,0.199,-0.066,0.414,0.444,-0.03,0.467,0.456,0.011,0.533,0.544,-0.011,0.776,0.815,-0.039,0.224,0.185,0.039,0.55,0.555,-0.005,0.45,0.445,0.005
Toronto Raptors,"VanVleet, Fred",39.0,39,0.0,28.0,28,0.0,11.0,11,0.0,0.718,0.718,0.0,17.9,30.4,-12.5,0.614,0.645,-0.031,0.386,0.355,0.031,0.533,0.535,-0.002,0.063,0.124,-0.061,0.318,0.29,0.028,0.143,0.114,0.029,0.149,0.175,-0.026,0.191,0.163,0.028,0.469,0.411,0.058,0.405,0.491,-0.086,0.595,0.509,0.086,0.817,0.79,0.027,0.183,0.21,-0.027,0.523,0.57,-0.047,0.477,0.43,0.047
Toronto Raptors,"Wright, Delon",27.0,39,-12.0,19.0,28,-9.0,8.0,11,-3.0,0.704,0.718,-0.014,21.5,33.4,-11.9,0.625,0.637,-0.012,0.375,0.363,0.012,0.518,0.542,-0.024,0.07,0.116,-0.046,0.302,0.299,0.003,0.119,0.127,-0.008,0.18,0.159,0.021,0.221,0.152,0.069,0.447,0.425,0.022,0.425,0.475,-0.05,0.575,0.525,0.05,0.788,0.805,-0.017,0.212,0.195,0.017,0.527,0.564,-0.037,0.473,0.436,0.037
Utah Jazz,"Bradley, Tony",8.0,40,-32.0,5.0,16,-11.0,3.0,24,-21.0,0.625,0.4,0.225,3.5,47.4,-43.9,0.745,0.634,0.111,0.255,0.366,-0.111,0.552,0.513,0.039,0.069,0.103,-0.034,0.207,0.33,-0.123,0.0,0.088,-0.088,0.241,0.156,0.085,0.207,0.169,0.038,0.483,0.41,0.073,0.375,0.483,-0.108,0.625,0.517,0.108,0.5,0.79,-0.29,0.5,0.21,0.29,0.4,0.575,-0.175,0.6,0.425,0.175
Utah Jazz,"Burks, Alec",39.0,40,-1.0,16.0,16,0.0,23.0,24,-1.0,0.41,0.4,0.01,18.8,29.8,-11.0,0.648,0.628,0.02,0.352,0.372,-0.02,0.493,0.527,-0.034,0.098,0.105,-0.007,0.327,0.329,-0.002,0.085,0.087,-0.002,0.18,0.143,0.037,0.149,0.182,-0.033,0.395,0.422,-0.027,0.432,0.511,-0.079,0.568,0.489,0.079,0.728,0.825,-0.097,0.272,0.175,0.097,0.523,0.603,-0.08,0.477,0.397,0.08
Utah Jazz,"Favors, Derrick",38.0,40,-2.0,16.0,16,0.0,22.0,24,-2.0,0.421,0.4,0.021,28.1,21.5,6.6,0.652,0.616,0.036,0.348,0.384,-0.036,0.544,0.477,0.067,0.112,0.091,0.021,0.313,0.348,-0.035,0.087,0.086,0.001,0.143,0.175,-0.032,0.163,0.178,-0.015,0.431,0.387,0.044,0.527,0.417,0.11,0.473,0.583,-0.11,0.828,0.743,0.085,0.172,0.257,-0.085,0.611,0.523,0.088,0.389,0.477,-0.088
Utah Jazz,"Gobert, Rudy",18.0,40,-22.0,7.0,16,-9.0,11.0,24,-13.0,0.389,0.4,-0.011,29.9,34.7,-4.8,0.644,0.633,0.011,0.356,0.367,-0.011,0.525,0.51,0.015,0.115,0.098,0.017,0.299,0.339,-0.04,0.095,0.083,0.012,0.177,0.151,0.026,0.196,0.16,0.036,0.409,0.412,-0.003,0.496,0.475,0.021,0.504,0.525,-0.021,0.766,0.794,-0.028,0.234,0.206,0.028,0.571,0.573,-0.002,0.429,0.427,0.002
Utah Jazz,"Hood, Rodney",31.0,40,-9.0,11.0,16,-5.0,20.0,24,-4.0,0.355,0.4,-0.045,28.9,25.8,3.1,0.636,0.636,0.0,0.364,0.364,0.0,0.505,0.521,-0.016,0.096,0.108,-0.012,0.334,0.324,0.01,0.079,0.093,-0.014,0.161,0.155,0.006,0.156,0.181,-0.025,0.409,0.413,-0.004,0.456,0.502,-0.046,0.544,0.498,0.046,0.772,0.801,-0.029,0.228,0.199,0.029,0.553,0.589,-0.036,0.447,0.411,0.036
Utah Jazz,"Ingles, Joe",40.0,40,0.0,16.0,16,0.0,24.0,24,0.0,0.4,0.4,0.0,30.5,17.6,12.9,0.631,0.645,-0.014,0.369,0.355,0.014,0.529,0.488,0.041,0.1,0.107,-0.007,0.331,0.325,0.006,0.08,0.097,-0.017,0.14,0.188,-0.048,0.164,0.178,-0.014,0.429,0.381,0.048,0.512,0.425,0.087,0.488,0.575,-0.087,0.796,0.772,0.024,0.204,0.228,-0.024,0.596,0.531,0.065,0.404,0.469,-0.065
Utah Jazz,"Jerebko, Jonas",32.0,40,-8.0,13.0,16,-3.0,19.0,24,-5.0,0.406,0.4,0.006,17.4,34.2,-16.8,0.622,0.641,-0.019,0.378,0.359,0.019,0.491,0.523,-0.032,0.093,0.107,-0.014,0.352,0.319,0.033,0.068,0.094,-0.026,0.157,0.158,-0.001,0.184,0.163,0.021,0.398,0.417,-0.019,0.485,0.48,0.005,0.515,0.52,-0.005,0.83,0.767,0.063,0.17,0.233,-0.063,0.596,0.563,0.033,0.404,0.437,-0.033
